2	7357	222
2	7371	224
2	7405	220
2	7454	222
2	7468	223
2	7484	223
2	7584	227
2	7595	224
2	7629	224
2	7678	224
2	7691	223
2	7709	225
2	7810	226
2	7818	223
2	7854	225
2	7900	222
2	7915	224
2	7933	224
2	8036	226
2	8044	226
2	8077	223
2	8131	231
2	8139	224
2	8159	226
2	8261	225
2	8266	222
2	8303	226
2	8355	224
2	8361	222
2	8382	223
2	8485	224
2	8488	222
2	8526	223
2	8580	225
2	8581	220
2	8609	227
2	8708	223
2	8712	224
2	8752	226
2	8801	221
2	8803	222
2	8833	224
2	8936	228
2	8939	227
2	8978	226
2	9026	225
2	9029	226
2	9059	226
2	9159	223
2	9162	223
2	9203	225
2	9250	224
2	9251	222
2	9279	220
2	9384	225
2	9388	226
2	9428	225
2	9475	225
2	9476	225
2	9502	223
2	9607	223
2	9612	224
2	9650	222
2	9699	224
2	9701	225
2	9723	221
2	9835	228
2	9836	224
2	9872	222
2	9924	225
2	9930	229
2	9946	223
2	10057	222
2	10060	224
2	10108	236
2	10147	223
2	10155	225
2	10170	224
2	10286	229
2	10289	229
2	10330	222
2	10372	225
2	10380	225
2	10393	223
2	10510	224
2	10515	226
2	10552	222
2	10597	225
2	10604	224
2	10618	225
2	10736	226
2	10739	224
2	10775	223
2	10820	223
2	10834	230
2	10844	226
2	10959	223
2	10961	222
2	10995	220
2	11043	223
2	11058	224
2	11066	222
2	11183	224
2	11185	224
2	11220	225
2	11267	224
2	11282	224
2	11288	222
2	11404	221
2	11409	224
2	11443	223
2	11488	221
2	11506	224
2	11510	222
2	11630	226
2	11632	223
2	11668	225
2	11713	225
2	11731	225
2	11734	224
2	11854	224
2	11857	225
2	11893	225
2	11937	224
2	11956	225
2	11959	225
2	12080	226
2	12083	226
2	12117	224
2	12159	222
2	12178	222
2	12184	225
2	12303	223
2	12308	225
2	12344	227
2	12382	223
2	12402	224
2	12408	224
2	12529	226
2	12533	225
2	12569	225
2	12608	226
2	12625	223
2	12632	224
2	12753	224
2	12755	222
2	12793	224
2	12830	222
2	12849	224
2	12857	225
2	12978	225
2	12982	227
2	13015	222
2	13052	222
2	13076	227
2	13081	224
2	13201	223
2	13203	221
2	13238	223
2	13277	225
2	13301	225
2	13303	222
2	13426	225
2	13428	225
2	13461	223
2	13500	223
2	13523	222
2	13529	226
2	13650	224
2	13652	224
2	13686	225
2	13728	228
2	13746	223
2	13751	222
2	13874	224
2	13877	225
2	13911	225
2	13954	226
2	13970	224
2	13973	222
2	14099	225
2	14101	224
2	14135	224
2	14179	225
2	14193	223
2	14198	225
2	14327	228
2	14333	232
2	14358	223
2	14406	227
2	14419	226
2	14424	226
2	14549	222
2	14557	224
2	14578	220
2	14629	223
2	14643	224
2	14646	222
2	14771	222
2	14780	223
2	14805	227
2	14854	225
2	14869	226
2	14871	225
2	14992	221
2	15007	227
2	15028	223
2	15077	223
2	15093	224
2	15094	223
2	15217	225
2	15231	224
2	15251	223
2	15299	222
2	15317	224
2	15319	225
2	15442	225
2	15454	223
2	15480	229
2	15525	226
2	15538	221
2	15544	225
2	15665	223
2	15680	226
2	15705	225
2	15746	221
2	15765	227
2	15768	224
2	15887	222
2	15906	226
2	15929	224
2	15972	226
2	15986	221
2	15991	223
2	16109	222
2	16129	223
2	16153	224
2	16196	224
2	16214	228
2	16217	226
2	16334	225
2	16350	221
2	16378	225
2	16421	225
2	16439	225
2	16441	224
2	16558	224
2	16574	224
2	16604	226
2	16643	222
2	16663	224
2	16667	226
2	16782	224
2	16795	221
2	16828	224
2	16865	222
2	16887	224
2	16894	227
2	17007	225
2	17017	222
2	17054	226
2	17089	224
2	17109	222
2	17117	223
2	17230	223
2	17239	222
2	17277	223
2	17312	223
2	17340	231
2	17343	226
2	17453	223
2	17463	224
2	17506	229
2	17535	223
2	17564	224
2	17567	224
2	17678	225
2	17687	224
2	17728	222
2	17758	223
2	17790	226
2	17792	225
2	17900	222
2	17910	223
2	17950	222
2	17982	224
2	18012	222
2	18014	222
2	18126	226
2	18134	224
2	18176	226
2	18211	229
2	18233	221
2	18239	225
2	18347	221
2	18357	223
2	18402	226
2	18435	224
2	18457	224
2	18464	225
2	18572	225
2	18584	227
2	18624	222
2	18659	224
2	18681	224
2	18688	224
2	18796	224
2	18807	223
2	18846	222
2	18883	224
2	18911	230
2	18912	224
2	19017	221
2	19030	223
2	19074	228
2	19108	225
2	19137	226
2	19141	229
2	19243	226
2	19254	224
2	19295	221
2	19331	223
2	19359	222
2	19364	223
2	19469	226
2	19479	225
2	19523	228
2	19556	225
2	19583	224
2	19584	220
2	19692	223
2	19702	223
2	19751	228
2	19776	220
2	19806	223
2	19809	225
2	19917	225
2	19923	221
2	19974	223
2	14	229
2	23	223
2	34	223
2	40	222
2	45	222
2	65	223
2	69	225
2	119	224
2	132	222
2	138	225
2	140	225
2	160	226
2	183	227
2	200	225
2	201	224
2	215	223
2	239	225
2	243	220
2	261	227
2	264	224
2	269	224
2	288	223
2	294	225
2	343	224
2	357	225
2	363	225
2	366	226
2	382	222
2	406	223
2	423	223
2	427	226
2	438	223
2	470	231
2	476	233
2	482	221
2	490	226
2	493	224
2	512	224
2	520	226
2	569	226
2	579	222
2	586	223
2	589	223
2	605	223
2	631	225
2	645	222
2	649	222
2	662	224
2	694	224
2	697	221
2	702	220
2	714	224
2	716	223
2	738	226
2	742	222
2	791	222
2	803	224
2	809	223
2	812	223
2	828	223
2	856	225
2	869	224
2	873	224
2	887	225
2	918	224
2	921	224
2	925	223
2	944	228
2	947	233
2	963	225
2	965	223
2	1014	223
2	1023	220
2	1033	224
2	1035	223
2	1057	229
2	1079	223
2	1089	220
2	1096	223
2	1109	222
2	1144	226
2	1146	225
2	1149	224
2	1170	226
2	1171	224
2	1186	223
2	1188	223
2	1237	223
2	1246	223
2	1255	222
2	1260	225
2	1284	227
2	1302	223
2	1311	222
2	1319	223
2	1333	224
2	1368	224
2	1370	224
2	1374	225
2	1395	225
2	1396	225
2	1411	225
2	1413	225
2	1460	223
2	1469	223
2	1477	222
2	1482	222
2	1506	222
2	1526	224
2	1531	220
2	1543	224
2	1554	221
2	1592	224
2	1595	225
2	1599	225
2	1615	220
2	1622	226
2	1635	224
2	1637	224
2	1684	224
2	1689	220
2	1703	226
2	1706	224
2	1733	227
2	1750	224
2	1755	224
2	1766	223
2	1777	223
2	1817	225
2	1820	225
2	1823	224
2	1844	229
2	1848	226
2	1857	222
2	1860	223
2	1909	225
2	1912	223
2	1928	225
2	1930	224
2	1956	223
2	1976	226
2	1979	224
2	1990	224
2	2001	224
2	2040	223
2	2042	222
2	2049	226
2	2070	226
2	2072	224
2	2082	225
2	2089	229
2	2135	226
2	2139	227
2	2154	226
2	2156	226
2	2180	224
2	2201	225
2	2203	224
2	2214	224
2	2223	222
2	2264	224
2	2265	223
2	2270	221
2	2296	226
2	2298	226
2	2306	224
2	2312	223
2	2359	224
2	2363	224
2	2378	224
2	2384	228
2	2400	220
2	2423	222
2	2426	223
2	2437	223
2	2448	225
2	2487	223
2	2491	226
2	2494	224
2	2522	226
2	2525	227
2	2531	225
2	2535	223
2	2582	223
2	2587	224
2	2600	222
2	2607	223
2	2621	221
2	2649	226
2	2652	226
2	2662	225
2	2672	224
2	2714	227
2	2715	224
2	2718	224
2	2746	224
2	2748	223
2	2754	223
2	2758	223
2	2805	223
2	2812	225
2	2823	223
2	2827	220
2	2844	223
2	2874	225
2	2876	224
2	2886	224
2	2897	225
2	2940	226
2	2942	227
2	2945	227
2	2972	226
2	2975	227
2	2977	223
2	2983	225
2	3032	227
2	3036	224
2	3046	223
2	3052	225
2	3068	224
2	3095	221
2	3100	224
2	3111	225
2	3120	223
2	3163	223
2	3164	222
2	3171	226
2	3194	222
2	3199	224
2	3201	224
2	3209	226
2	3256	224
2	3259	223
2	3269	223
2	3275	223
2	3291	223
2	3320	225
2	3323	223
2	3335	224
2	3342	222
2	3389	226
2	3392	228
2	3394	223
2	3417	223
2	3420	221
2	3426	225
2	3433	224
2	3479	223
2	3482	223
2	3493	224
2	3497	222
2	3515	224
2	3547	227
2	3551	228
2	3559	224
2	3566	224
2	3613	224
2	3615	223
2	3618	224
2	3647	230
2	3650	230
2	3653	227
2	3659	226
2	3703	224
2	3705	223
2	3716	223
2	3718	221
2	3736	221
2	3771	224
2	3776	225
2	3786	227
2	3788	222
2	3837	224
2	3842	227
2	3843	225
2	3871	224
2	3873	223
2	3877	224
2	3882	223
2	3922	219
2	3929	224
2	3941	225
2	3944	226
2	3961	225
2	3992	221
2	3997	221
2	4010	224
2	4012	224
2	4061	224
2	4063	221
2	4069	226
2	4096	225
2	4097	224
2	4101	224
2	4108	226
2	4147	225
2	4157	228
2	4165	224
2	4167	223
2	4186	225
2	4220	228
2	4222	225
2	4232	222
2	4238	226
2	4286	225
2	4288	225
2	4292	223
2	4319	223
2	4323	226
2	4328	227
2	4332	224
2	4370	223
2	4381	224
2	4387	222
2	4392	225
2	4409	223
2	4443	223
2	4446	224
2	4456	224
2	4459	221
2	4512	226
2	4514	226
2	4516	224
2	4543	224
2	4550	227
2	4552	224
2	4559	227
2	4595	225
2	4604	223
2	4612	225
2	4614	222
2	4630	221
2	4673	230
2	4676	230
2	4681	225
2	4687	228
2	4735	223
2	4737	223
2	4740	224
2	4765	222
2	4775	225
2	4777	225
2	4783	224
2	4825	230
2	4829	225
2	4837	225
2	4838	224
2	4853	223
2	4900	227
2	4902	226
2	4904	223
2	4908	221
2	4958	223
2	4963	226
2	4965	225
2	4991	226
2	4998	223
2	5004	227
2	5008	225
2	5047	222
2	5051	222
2	5056	219
2	5064	226
2	5076	223
2	5124	224
2	5129	227
2	5130	226
2	5132	224
2	5189	226
2	5196	238
2	5202	237
2	5215	224
2	5222	224
2	5226	222
2	5231	223
2	5275	228
2	5279	228
2	5281	225
2	5288	224
2	5302	226
2	5351	227
2	5352	223
2	5356	226
2	5359	227
2	5411	222
2	5422	226
2	5428	226
2	5440	225
2	5445	223
2	5447	221
2	5457	226
2	5498	223
2	5501	222
2	5506	225
2	5512	224
2	5525	223
2	5574	223
2	5580	228
2	5583	227
2	5586	227
2	5633	222
2	5643	221
2	5655	227
2	5670	230
2	5679	234
2	5683	236
2	5695	238
2	5723	225
2	5726	225
2	5729	223
2	5734	222
2	5749	224
2	5794	220
2	5800	220
2	5807	224
2	5812	226
2	5857	224
2	5867	224
2	5876	221
2	5896	226
2	5902	223
2	5912	229
2	5918	223
2	5945	222
2	5950	224
2	5952	223
2	5958	224
2	5976	227
2	6022	228
2	6025	225
2	6032	225
2	6034	222
2	6077	220
2	6090	223
2	6100	224
2	6119	223
2	6129	227
2	6134	222
2	6144	226
2	6166	221
2	6170	220
2	6173	221
2	6179	221
2	6198	222
2	6249	227
2	6252	227
2	6257	225
2	6260	226
2	6301	224
2	6315	225
2	6323	223
2	6346	227
2	6360	231
2	6363	229
2	6372	228
2	6390	224
2	6392	222
2	6399	226
2	6403	224
2	6421	223
2	6474	225
2	6478	226
2	6481	224
2	6485	225
2	6526	225
2	6536	221
2	6547	224
2	6569	223
2	6583	223
2	6588	225
2	6595	223
2	6616	226
2	6619	227
2	6625	226
2	6627	224
2	6645	224
2	6697	223
2	6699	221
2	6706	225
2	6710	225
2	6750	224
2	6759	223
2	6772	225
2	6792	223
2	6805	222
2	6809	221
2	6820	225
2	6843	227
2	6847	228
2	6848	223
2	6851	224
2	6869	224
2	6919	222
2	6925	226
2	6931	225
2	6933	223
2	6974	224
2	6985	226
2	6995	223
2	7017	225
2	7029	224
2	7033	224
2	7041	221
2	7064	221
2	7071	224
2	7072	224
2	7076	225
2	7091	222
2	7143	224
2	7148	223
2	7155	224
2	7157	224
2	7198	224
2	7207	222
2	7217	222
2	7248	231
2	7252	223
2	7257	224
2	7262	221
2	7290	226
2	7295	224
2	7299	227
2	7301	225
2	7317	226
2	7370	227
2	7372	224
2	7380	225
2	7384	227
2	7424	226
2	7432	225
2	7441	224
2	7472	224
2	7478	226
2	7482	225
2	7486	224
2	7518	228
2	7520	225
2	7521	222
2	7524	223
2	7540	223
2	7593	223
2	7594	222
2	7601	221
2	7608	224
2	7650	226
2	7653	221
2	7663	222
2	7694	222
2	7700	222
2	7708	226
2	7711	225
2	7742	224
2	7747	227
2	7750	229
2	7751	227
2	7763	223
2	7816	223
2	7819	225
2	7821	220
2	7829	221
2	7877	227
2	7879	226
2	7884	221
2	7916	222
2	7925	225
2	7932	224
2	7935	224
2	7968	226
2	7971	224
2	7975	225
2	7977	226
2	7986	223
2	8042	226
2	8044	225
2	8048	227
2	8054	225
2	8102	225
2	8105	226
2	8107	223
2	8139	223
2	8148	223
2	8155	223
2	8158	223
2	8194	226
2	8197	226
2	8198	223
2	8200	223
2	8211	225
2	8267	225
2	8271	227
2	8272	224
2	8277	223
2	8325	223
2	8330	225
2	8335	228
2	8363	224
2	8374	226
2	8376	221
2	8379	221
2	8423	229
2	8426	229
2	8429	231
2	8430	230
2	8432	221
2	8489	222
2	8494	223
2	8497	225
2	8501	224
2	8549	224
2	8554	224
2	8558	223
2	8585	222
2	8599	225
2	8601	225
2	8603	224
2	8650	227
2	8651	225
2	8653	224
2	8655	225
2	8657	225
2	8716	227
2	8718	224
2	8721	224
2	8723	222
2	8773	224
2	8781	227
2	8784	226
2	8808	223
2	8823	224
2	8826	225
2	8831	228
2	8872	222
2	8878	227
2	8880	227
2	8882	227
2	8884	227
2	8941	225
2	8945	227
2	8947	226
2	8948	225
2	8998	225
2	9004	223
2	9009	225
2	9031	223
2	9050	227
2	9053	227
2	9057	226
2	9106	234
2	9111	233
2	9120	240
2	9123	241
2	9125	241
2	9167	226
2	9170	225
2	9172	225
2	9175	227
2	9224	226
2	9228	224
2	9232	223
2	9253	222
2	9274	224
2	9279	226
2	9281	224
2	9330	224
2	9336	225
2	9342	222
2	9348	225
2	9350	225
2	9391	224
2	9392	222
2	9396	224
2	9400	225
2	9451	227
2	9456	228
2	9458	226
2	9478	225
2	9499	225
2	9501	222
2	9505	224
2	9553	223
2	9556	220
2	9563	221
2	9572	224
2	9574	224
2	9616	225
2	9621	229
2	9626	230
2	9627	227
2	9674	223
2	9680	224
2	9682	224
2	9702	224
2	9724	225
2	9727	226
2	9730	225
2	9775	222
2	9778	222
2	9790	227
2	9797	225
2	9799	225
2	9838	222
2	9840	219
2	9848	222
2	9853	226
2	9899	225
2	9906	226
2	9907	225
2	9926	224
2	9948	224
2	9952	225
2	9954	224
2	10000	225
2	10003	225
2	10014	224
2	10021	224
2	10025	226
2	10062	224
2	10064	224
2	10074	226
2	10078	225
2	10119	220
2	10130	224
2	10132	225
2	10149	223
2	10172	224
2	10175	223
2	10177	223
2	10227	227
2	10229	226
2	10240	226
2	10243	222
2	10251	226
2	10285	223
2	10288	224
2	10298	224
2	10303	225
2	10343	224
2	10354	224
2	10357	225
2	10374	225
2	10397	225
2	10400	225
2	10404	227
2	10451	224
2	10454	225
2	10464	224
2	10466	223
2	10470	219
2	10509	224
2	10511	223
2	10522	224
2	10529	226
2	10566	223
2	10577	223
2	10581	224
2	10599	225
2	10622	225
2	10626	226
2	10628	224
2	10678	227
2	10681	227
2	10686	222
2	10691	225
2	10695	225
2	10730	221
2	10734	223
2	10746	224
2	10749	220
2	10794	228
2	10798	221
2	10803	222
2	10820	221
2	10847	225
2	10850	224
2	10852	224
2	10903	225
2	10905	224
2	10908	222
2	10914	223
2	10920	225
2	10950	220
2	10957	223
2	10968	222
2	10973	224
2	11021	227
2	11023	225
2	11028	225
2	11050	230
2	11073	226
2	11074	224
2	11077	225
2	11126	223
2	11128	223
2	11135	227
2	11137	223
2	11143	223
2	11176	226
2	11182	225
2	11192	224
2	11198	225
2	11252	231
2	11261	238
2	11263	235
2	11273	223
2	11303	230
2	11307	233
2	11311	234
2	11355	229
2	11357	229
2	11359	224
2	11362	225
2	11366	223
2	11399	223
2	11404	222
2	11414	222
2	11422	224
2	11478	226
2	11487	226
2	11488	225
2	11497	224
2	11526	223
2	11531	224
2	11536	225
2	11582	227
2	11584	227
2	11587	228
2	11593	231
2	11595	229
2	11624	225
2	11629	225
2	11637	223
2	11645	223
2	11703	225
2	11714	227
2	11718	230
2	11723	226
2	11749	223
2	11754	223
2	11758	222
2	11805	223
2	11808	224
2	11810	223
2	11814	221
2	11820	225
2	11850	226
2	11852	223
2	11861	224
2	11869	224
2	11926	223
2	11938	224
2	11941	223
2	11948	225
2	11973	224
2	11977	223
2	11982	224
2	12030	225
2	12032	224
2	12035	225
2	12041	227
2	12044	224
2	12075	225
2	12078	226
2	12084	223
2	12092	223
2	12147	221
2	12163	225
2	12167	226
2	12174	226
2	12199	226
2	12204	227
2	12208	226
2	12257	227
2	12259	227
2	12263	228
2	12264	223
2	12267	223
2	12299	224
2	12300	222
2	12309	225
2	12314	222
2	12372	225
2	12387	224
2	12388	221
2	12397	223
2	12424	225
2	12427	223
2	12432	224
2	12479	222
2	12484	225
2	12486	223
2	12488	224
2	12490	223
2	12521	222
2	12523	223
2	12530	221
2	12540	226
2	12596	224
2	12608	221
2	12613	225
2	12624	227
2	12647	223
2	12649	222
2	12656	224
2	12705	226
2	12707	223
2	12708	222
2	12712	224
2	12716	226
2	12746	225
2	12749	226
2	12756	226
2	12763	223
2	12821	225
2	12830	222
2	12836	223
2	12849	225
2	12870	223
2	12873	224
2	12878	222
2	12929	224
2	12933	226
2	12935	227
2	12938	226
2	12940	224
2	12967	221
2	12973	224
2	12977	221
2	12987	224
2	13043	222
2	13054	224
2	13058	222
2	13072	223
2	13090	220
2	13096	223
2	13104	226
2	13162	233
2	13166	233
2	13168	233
2	13170	232
2	13174	234
2	13191	224
2	13193	220
2	13199	222
2	13214	227
2	13265	222
2	13274	220
2	13281	223
2	13294	222
2	13316	226
2	13324	228
2	13328	224
2	13385	223
2	13390	224
2	13394	226
2	13396	226
2	13402	228
2	13415	224
2	13419	226
2	13423	224
2	13436	222
2	13486	221
2	13497	223
2	13507	226
2	13515	221
2	13537	221
2	13549	225
2	13551	223
2	13608	223
2	13613	223
2	13618	224
2	13622	226
2	13626	224
2	13644	229
2	13650	231
2	13653	230
2	13658	222
2	13713	227
2	13724	227
2	13732	225
2	13740	225
2	13760	223
2	13775	226
2	13778	227
2	13831	223
2	13836	223
2	13839	221
2	13845	223
2	13847	221
2	13870	226
2	13872	222
2	13875	222
2	13882	224
2	13935	222
2	13948	224
2	13958	226
2	13962	222
2	13987	227
2	13999	224
2	14008	230
2	14054	223
2	14063	227
2	14065	226
2	14071	226
2	14073	226
2	14094	224
2	14096	224
2	14100	225
2	14107	225
2	14157	222
2	14171	223
2	14181	223
2	14184	222
2	14214	227
2	14225	226
2	14234	226
2	14282	228
2	14286	223
2	14288	223
2	14294	223
2	14297	224
2	14315	221
2	14320	224
2	14324	224
2	14330	223
2	14383	226
2	14394	223
2	14403	222
2	14406	222
2	14439	225
2	14448	223
2	14461	227
2	14503	221
2	14513	227
2	14515	227
2	14518	224
2	14519	222
2	14537	222
2	14545	225
2	14547	223
2	14549	219
2	14607	224
2	14617	223
2	14626	223
2	14632	226
2	14664	225
2	14674	226
2	14690	229
2	14727	224
2	14738	225
2	14741	226
2	14743	225
2	14747	228
2	14766	229
2	14769	224
2	14771	224
2	14774	225
2	14830	223
2	14840	223
2	14851	225
2	14854	222
2	14888	224
2	14897	223
2	14914	224
2	14950	223
2	14960	222
2	14962	221
2	14966	223
2	14973	226
2	14992	226
2	14995	226
2	14996	225
2	14998	224
2	15056	226
2	15064	224
2	15074	223
2	15079	225
2	15112	224
2	15124	227
2	15138	224
2	15178	228
2	15184	224
2	15186	224
2	15190	224
2	15195	222
2	15217	225
2	15219	224
2	15222	226
2	15227	229
2	15278	222
2	15290	226
2	15298	224
2	15303	224
2	15336	224
2	15348	224
2	15362	224
2	15401	223
2	15404	220
2	15408	222
2	15415	225
2	15420	225
2	15442	225
2	15444	225
2	15447	225
2	15449	222
2	15500	222
2	15515	225
2	15522	224
2	15524	221
2	15560	224
2	15573	225
2	15585	223
2	15629	228
2	15631	227
2	15634	226
2	15639	224
2	15645	225
2	15665	223
2	15668	224
2	15672	225
2	15674	225
2	15724	224
2	15739	224
2	15745	223
2	15747	223
2	15785	225
2	15798	225
2	15804	219
2	15858	229
2	15859	228
2	15862	228
2	15864	225
2	15870	225
2	15890	225
2	15892	224
2	15895	223
2	15897	223
2	15948	224
2	15962	223
2	15971	226
2	15974	227
2	16007	222
2	16023	225
2	16027	223
2	16083	225
2	16085	226
2	16087	225
2	16090	226
2	16096	226
2	16121	231
2	16123	231
2	16129	232
2	16131	236
2	16169	221
2	16186	224
2	16194	223
2	16197	223
2	16232	225
2	16248	225
2	16250	223
2	16306	223
2	16311	226
2	16313	226
2	16317	227
2	16321	225
2	16346	225
2	16350	227
2	16352	223
2	16357	226
2	16399	230
2	16408	222
2	16415	221
2	16424	227
2	16459	227
2	16475	227
2	16476	226
2	16532	226
2	16536	225
2	16540	227
2	16542	225
2	16547	226
2	16568	222
2	16576	226
2	16577	225
2	16580	223
2	16621	222
2	16633	225
2	16638	223
2	16646	222
2	16683	224
2	16696	221
2	16700	224
2	16757	225
2	16761	225
2	16764	224
2	16766	224
2	16772	225
2	16792	224
2	16802	226
2	16804	227
2	16805	225
2	16844	223
2	16855	222
2	16863	225
2	16868	222
2	16907	224
2	16920	224
2	16924	224
2	16980	223
2	16988	227
2	16990	226
2	16993	227
2	16999	227
2	17018	226
2	17027	225
2	17028	224
2	17030	225
2	17067	223
2	17084	229
2	17086	223
2	17094	226
2	17136	229
2	17144	224
2	17148	224
2	17205	225
2	17209	221
2	17213	223
2	17216	223
2	17225	226
2	17240	222
2	17249	222
2	17253	225
2	17256	226
2	17291	224
2	17306	222
2	17313	227
2	17316	222
2	17362	226
2	17368	224
2	17370	222
2	17431	226
2	17433	224
2	17435	222
2	17440	224
2	17451	226
2	17465	225
2	17471	222
2	17478	225
2	17481	225
2	17518	227
2	17530	224
2	17535	222
2	17540	224
2	17582	220
2	17593	225
2	17597	227
2	17656	225
2	17657	224
2	17659	224
2	17663	223
2	17672	221
2	17688	223
2	17695	224
2	17705	227
2	17707	226
2	17742	224
2	17755	225
2	17757	222
2	17763	223
2	17811	229
2	17819	226
2	17821	224
2	17880	224
2	17883	226
2	17886	227
2	17887	224
2	17894	222
2	17914	226
2	17920	225
2	17928	223
2	17932	225
2	17967	225
2	17977	222
2	17984	227
2	17986	223
2	18035	224
2	18043	224
2	18045	224
2	18106	226
2	18107	224
2	18109	223
2	18110	223
2	18119	225
2	18136	222
2	18142	222
2	18153	225
2	18157	225
2	18196	229
2	18202	225
2	18209	225
2	18211	225
2	18261	226
2	18267	224
2	18270	225
2	18328	222
2	18331	224
2	18335	226
2	18337	227
2	18343	224
2	18358	222
2	18366	224
2	18378	225
2	18381	224
2	18420	224
2	18428	226
2	18430	221
2	18435	224
2	18490	229
2	18493	226
2	18499	229
2	18550	222
2	18556	225
2	18560	225
2	18563	226
2	18565	222
2	18583	225
2	18593	227
2	18600	222
2	18605	224
2	18644	224
2	18650	222
2	18654	224
2	18659	224
2	18715	225
2	18718	225
2	18722	223
2	18774	224
2	18779	223
2	18785	225
2	18787	224
2	18789	224
2	18806	223
2	18816	223
2	18823	223
2	18828	223
2	18870	226
2	18877	227
2	18878	224
2	18886	227
2	18936	221
2	18944	226
2	18946	224
2	18999	225
2	19002	223
2	19007	222
2	19010	223
2	19014	225
2	19028	222
2	19036	220
2	19047	224
2	19052	224
2	19098	228
2	19103	226
2	19108	230
2	19112	226
2	19162	226
2	19170	226
2	19172	226
2	19223	224
2	19225	223
2	19230	223
2	19235	225
2	19238	224
2	19252	224
2	19260	224
2	19271	224
2	19278	226
2	19322	224
2	19329	226
2	19330	222
2	19335	223
2	19388	226
2	19395	225
2	19399	227
2	19445	222
2	19449	224
2	19454	224
2	19457	222
2	19460	222
2	19475	223
2	19487	227
2	19496	225
2	19504	226
2	19545	223
2	19552	223
2	19555	225
2	19558	223
2	19612	224
2	19619	224
2	19628	229
2	19670	225
2	19672	223
2	19676	222
2	19682	225
2	19686	226
2	19698	223
2	19712	225
2	19723	227
2	19727	223
2	19770	225
2	19776	224
2	19780	225
2	19784	226
2	19835	223
2	19845	226
2	19852	224
2	19894	224
2	19897	225
2	19900	224
2	19904	222
2	19912	226
2	19922	224
2	19939	227
2	19949	226
2	19951	224
2	20000	230
2	12	233
2	19	234
2	21	233
2	29	236
2	35	236
2	42	226
2	44	224
2	55	222
2	60	224
2	72	229
2	76	226
2	83	227
2	85	228
2	87	228
2	97	233
2	133	222
2	144	224
2	151	223
2	157	227
2	162	227
2	165	222
2	169	223
2	224	226
2	234	222
2	243	224
2	250	229
2	255	226
2	264	229
2	270	228
2	272	228
2	282	227
2	284	224
2	297	225
2	305	229
2	309	226
2	315	230
2	317	230
2	322	225
2	356	223
2	368	224
2	375	224
2	387	230
2	390	228
2	398	233
2	400	231
2	445	221
2	457	223
2	465	222
2	470	220
2	481	226
2	488	224
2	493	223
2	496	224
2	505	223
2	509	225
2	517	220
2	526	221
2	534	225
2	541	226
2	543	226
2	546	224
2	583	227
